REPUBLICAN,DEM,year,state,state_po,county_name,county_fips,candidatevotes
241,2510,2016,SOUTH DAKOTA,SD,OGLALA LAKOTA,46102,2905
1429,349,2004,TEXAS,TX,DONLEY,48129,1784
2394,1187,2020,ILLINOIS,IL,HENDERSON,17071,3647
7247,2979,2004,KENTUCKY,KY,TAYLOR,21217,10295
15937,8896,2012,LOUISIANA,LA,ST. CHARLES,22089,25333
30150,53907,2000,NORTH CAROLINA,NC,DURHAM,37063,84604
47178,14110,2016,MISSISSIPPI,MS,RANKIN,28121,62768
20469,10268,2016,KENTUCKY,KY,OLDHAM,21185,32853
51408,160435,2016,CALIFORNIA,CA,SONOMA,6097,231253
34620,29739,2000,DELAWARE,DE,SUSSEX,10005,66287
3285,1245,2004,NORTH DAKOTA,ND,MERCER,38057,4617
3744,6707,2016,VIRGINIA,VA,FREDERICKSBURG,51630,11264
62079,44306,2012,ARIZONA,AZ,PINAL,4021,108315
7112,10142,2008,WISCONSIN,WI,DOOR,55029,17481
8958,3837,2020,SOUTH DAKOTA,SD,CODINGTON,46029,13161
826,338,2000,TEXAS,TX,SCHLEICHER,48413,1173
40846,15825,2012,GEORGIA,GA,PAULDING,13223,57399
41476,33366,2016,ARKANSAS,AR,WASHINGTON,5143,81861
32194,21381,2012,ALABAMA,AL,LEE,1081,54359
11623,5122,2012,MISSOURI,MO,SCOTT,29201,16999
5035,4460,2012,IOWA,IA,HENRY,19087,9697
662,2414,2000,GEORGIA,GA,HANCOCK,13141,3086
5857,7224,2000,ARKANSAS,AR,CRITTENDEN,5035,13234
823,225,2020,MONTANA,MT,WHEATLAND,30107,1068
4612,5983,2004,WEST VIRGINIA,WV,MINGO,54059,10655
3351,881,2016,TEXAS,TX,MADISON,48313,4289
668,1456,2000,NEW MEXICO,NM,MORA,35033,2191
5001,3839,2008,KANSAS,KS,LABETTE,20099,9031
6544,2758,2016,GEORGIA,GA,PUTNAM,13237,9488
12876,23484,2000,HAWAII,HI,MAUI,15009,39248
2953,2521,2008,IDAHO,ID,SHOSHONE,16079,5666
10524,5596,2012,ILLINOIS,IL,CLINTON,17027,16450
1506,1019,2016,VERMONT,VT,ESSEX,50009,2925
4402,3709,2004,GEORGIA,GA,MERIWETHER,13199,8147
53857,60756,2016,ILLINOIS,IL,ST. CLAIR,17163,120580
3814,1306,2016,NORTH CAROLINA,NC,ALLEGHANY,37005,5315
23399,32016,2004,VIRGINIA,VA,HAMPTON,51650,55741
327398,376367,2020,FLORIDA,FL,HILLSBOROUGH,12057,712063
9834,7377,2004,MICHIGAN,MI,GRATIOT,26057,17379
6256,10356,2020,VIRGINIA,VA,MANASSAS CITY,51683,16978
1757,839,2020,ARKANSAS,AR,LAFAYETTE,5073,2679
16406,5807,2004,GEORGIA,GA,CATOOSA,13047,22304
3879,2069,2000,WEST VIRGINIA,WV,HAMPSHIRE,54027,6097
3516,4274,2020,ALASKA,AK,DISTRICT 16,2016,8118
2787,3596,2008,MONTANA,MT,HILL,30041,6661
5534,1474,2020,KENTUCKY,KY,FLEMING,21069,7066
15716,22023,2012,GEORGIA,GA,ROCKDALE,13247,38085
1037,212,2016,KANSAS,KS,EDWARDS,20047,1319
4820,2534,2008,KANSAS,KS,OSAGE,20139,7544
9067,3094,2020,KENTUCKY,KY,LOGAN,21141,12346
11220,16679,2008,MICHIGAN,MI,ISABELLA,26073,28350
4043,1713,2000,KENTUCKY,KY,GARRARD,21079,5823
2458,927,2012,NORTH DAKOTA,ND,MCKENZIE,38053,3451
24461,48814,2016,GEORGIA,GA,RICHMOND,13245,75515
2461,1133,2016,IOWA,IA,ADAIR,19001,3811
22262,14602,2004,PENNSYLVANIA,PA,NORTHUMBERLAND,42097,37134
51641,122532,2020,NEW JERSEY,NJ,MERCER,34021,176604
15101,4210,2020,TEXAS,TX,CHEROKEE,48073,19508
8448,4676,2012,VIRGINIA,VA,GOOCHLAND,51075,13315
19212,9013,2016,TENNESSEE,TN,ANDERSON,47001,29881
1144,446,2020,TEXAS,TX,KINNEY,48271,1603
26403,30152,2008,INDIANA,IN,MADISON,18095,57340
2186,2562,2020,MONTANA,MT,DEER LODGE,30023,4891
5190,2456,2008,LOUISIANA,LA,JACKSON,22049,7736
31574,9153,2004,TEXAS,TX,COMAL,48091,41043
136436,306983,2008,CALIFORNIA,CA,CONTRA COSTA,6013,451650
6630,2548,2008,TEXAS,TX,SHELBY,48419,9220
15192,8275,2004,NEVADA,NV,DOUGLAS,32005,23898
2780,8989,2020,COLORADO,CO,PITKIN,8097,11957
1502,1559,2012,ILLINOIS,IL,PUTNAM,17155,3135
19654,10181,2016,INDIANA,IN,BOONE,18011,32178
8009,8043,2016,MISSISSIPPI,MS,PIKE,28113,16310
800,907,2008,NORTH DAKOTA,ND,NELSON,38063,1752
5356,4616,2000,OREGON,OR,WASCO,41065,10664
48384,51983,2016,PENNSYLVANIA,PA,LACKAWANNA,42069,103456
12925,14276,2012,NEW YORK,NY,WARREN,36113,29578
573,111,2008,MONTANA,MT,CARTER,30011,866
1416,379,2016,MISSOURI,MO,KNOX,29103,1870
9280,3364,2004,ALASKA,AK,DISTRICT 11,2011,13025
245769,464484,2008,MASSACHUSETTS,MA,MIDDLESEX,25017,726031
11210,2160,2016,TEXAS,TX,ERATH,48143,13893
16644,10199,2020,MAINE,ME,SOMERSET,23025,27873
3179,2814,2012,OHIO,OH,MORGAN,39115,6129
3496,403,2020,KENTUCKY,KY,MARTIN,21159,3930
6249,2764,2012,FLORIDA,FL,TAYLOR,12123,9120
2265,741,2016,UTAH,UT,KANE,49025,3505
1927,1070,2004,FLORIDA,FL,LIBERTY,12077,3021
6547,1062,2016,WEST VIRGINIA,WV,WYOMING,54109,7831
1417,1659,2016,TEXAS,TX,REEVES,48389,3184
59892,40460,2008,TENNESSEE,TN,RUTHERFORD,47149,101737
7665,7407,2004,MICHIGAN,MI,ALPENA,26007,15211
3125,1291,2008,ARKANSAS,AR,SEVIER,5133,4580
8138,1800,2016,TENNESSEE,TN,HENDERSON,47077,10217
6668,1356,2012,GEORGIA,GA,PIKE,13231,8109
12906,8574,2000,MICHIGAN,MI,ST. JOSEPH,26149,22024
8443,2542,2012,GEORGIA,GA,MURRAY,13213,11217
5585,1387,2020,OKLAHOMA,OK,ADAIR,40001,7108
9122,5379,2016,MICHIGAN,MI,CHIPPEWA,26033,15456
8873,4308,2008,TENNESSEE,TN,OBION,47131,13392
8013,2486,2008,GEORGIA,GA,UNION,13291,10634
45990,35661,2020,OHIO,OH,PORTAGE,39133,82872
13446,33480,2016,HAWAII,HI,MAUI,15009,51945
8626,7617,2004,KANSAS,KS,CRAWFORD,20037,16527
9158,7700,2000,ARIZONA,AZ,GILA,4007,17736
17716,7732,2004,NORTH CAROLINA,NC,CARTERET,37031,25575
26999,15328,2004,ALABAMA,AL,ETOWAH,1055,42680
22105,20876,2000,INDIANA,IN,DELAWARE,18035,44147
39082,15026,2016,KENTUCKY,KY,BOONE,21015,57618
2200,2177,2000,LOUISIANA,LA,RED RIVER,22081,4522
52105,55220,2008,LOUISIANA,LA,CADDO,22017,108220
2279,1263,2004,GEORGIA,GA,JOHNSON,13167,3553
63389,109078,2000,INDIANA,IN,LAKE,18089,175994
9611,6923,2004,NORTH CAROLINA,NC,DUPLIN,37061,16583
588,535,2016,SOUTH DAKOTA,SD,CORSON,46031,1175
2866,13816,2008,NEW MEXICO,NM,TAOS,35055,16886
2809,1119,2004,NEBRASKA,NE,DAWES,31045,3994
11033,2795,2020,TEXAS,TX,CASS,48067,13927
7054,1243,2016,GEORGIA,GA,FRANKLIN,13119,8502
4650,1918,2004,GEORGIA,GA,RABUN,13241,6625
48140,14372,2008,MISSISSIPPI,MS,RANKIN,28121,62861
5670,1520,2016,MISSOURI,MO,GASCONADE,29073,7445
13073,7405,2016,NEW YORK,NY,GREENE,36039,22050
3368,4910,2012,ARKANSAS,AR,ST. FRANCIS,5123,8362
8358,5741,2000,IOWA,IA,MARION,19125,14408
15500,50872,2012,NEW MEXICO,NM,SANTA FE,35049,69245
2420,1018,2000,TEXAS,TX,FRANKLIN,48159,3472
23751,10115,2020,VIRGINIA,VA,PITTSYLVANIA,51143,34227
18108,6826,2012,OHIO,OH,DARKE,39037,25401
21669,11141,2020,OHIO,OH,UNION,39159,33445
95828,90902,2000,ILLINOIS,IL,WILL,17197,191670
2501,2575,2008,IOWA,IA,FRANKLIN,19069,5148
11193,5837,2000,NEVADA,NV,DOUGLAS,32005,17974
4440,3506,2020,ALASKA,AK,DISTRICT 32,2032,8335
6448,4213,2012,IOWA,IA,MAHASKA,19123,10883
2133,1355,2012,KENTUCKY,KY,TRIMBLE,21223,3543
2114,572,2020,ILLINOIS,IL,SCOTT,17171,2737
18557,59923,2016,NORTH CAROLINA,NC,ORANGE,37135,82340
308618,448452,2020,TEXAS,TX,BEXAR,48029,770818
47796,44060,2020,WISCONSIN,WI,WINNEBAGO,55139,94032
4869,4747,2004,IOWA,IA,CEDAR,19031,9694
566,1170,2004,COLORADO,CO,COSTILLA,8023,1759
3572,2178,2000,KENTUCKY,KY,MASON,21161,5873
10044,11259,2004,MAINE,ME,WALDO,23027,21741
9885,1761,2016,KENTUCKY,KY,KNOX,21121,12012
3610,1717,2008,TENNESSEE,TN,SEQUATCHIE,47153,5437
5791,1517,2020,ILLINOIS,IL,WHITE,17193,7421
1033,803,2000,WASHINGTON,WA,WAHKIAKUM,53069,1971
1196,420,2000,NEBRASKA,NE,FRANKLIN,31061,1668
5741,6940,2008,IOWA,IA,BREMER,19017,12871
6858,3790,2004,IOWA,IA,MAHASKA,19123,10728
1891,623,2016,GEORGIA,GA,MILLER,13201,2544
48377,30530,2004,OHIO,OH,GREENE,39057,79272
8775,2642,2020,KENTUCKY,KY,CARTER,21043,11585
3108,2443,2008,MONTANA,MT,CARBON,30009,5750
7833,7607,2008,VIRGINIA,VA,ACCOMACK,51001,15623
7411,3356,2016,SOUTH DAKOTA,SD,LAWRENCE,46081,11842
9917,9485,2000,OHIO,OH,OTTAWA,39123,19968
2692,3315,2004,SOUTH DAKOTA,SD,CLAY,46027,6136
4396,4222,2000,IOWA,IA,POWESHIEK,19157,8980
3136,688,2020,OKLAHOMA,OK,BLAINE,40011,3901
91527,49602,2020,ARIZONA,AZ,YAVAPAI,4025,143221
4128,2882,2008,MINNESOTA,MN,WADENA,27159,7169
9613,5452,2016,SOUTH DAKOTA,SD,BROWN,46013,16114
46670,83256,2000,NEW JERSEY,NJ,MERCER,34021,135559
4463,2726,2016,IOWA,IA,HAMILTON,19079,7694
3140,4359,2004,TENNESSEE,TN,HAYWOOD,47075,7548
3977,2660,2000,KANSAS,KS,GEARY,20061,6866
1811,418,2000,KANSAS,KS,SCOTT,20171,2303
6225,3004,2020,VIRGINIA,VA,FLOYD,51063,9412
3149,2414,2008,LOUISIANA,LA,WEST FELICIANA,22125,5618
32341,21699,2016,TENNESSEE,TN,MONTGOMERY,47125,57620
11931,26318,2016,SOUTH CAROLINA,SC,ORANGEBURG,45075,38910
2138,1800,2008,IOWA,IA,POCAHONTAS,19151,4011
2147,5015,2012,VIRGINIA,VA,FALLS CHURCH,51610,7276
3209,1628,2004,NORTH CAROLINA,NC,CLAY,37043,4866
19878,14812,2012,INDIANA,IN,FLOYD,18043,35305
50225,42107,2012,ILLINOIS,IL,SANGAMON,17167,94297
5874,1511,2004,TEXAS,TX,YOUNG,48503,7409
2021,1536,2008,GEORGIA,GA,TAYLOR,13269,3583
2993,3033,2008,SOUTH DAKOTA,SD,LAKE,46079,6076
15177,4733,2012,OKLAHOMA,OK,GARFIELD,40047,19910
1742,898,2004,OKLAHOMA,OK,COTTON,40033,2640
64605,59400,2020,MISSOURI,MO,CLAY,29047,126569
1427,551,2004,NEW MEXICO,NM,CATRON,35003,1993
3259,2778,2000,KENTUCKY,KY,MARION,21155,6176
34705,41559,2000,FLORIDA,FL,ST. LUCIE,12111,77989
10749,4034,2020,ARIZONA,AZ,GRAHAM,4009,14995
123695,193812,2008,NEW JERSEY,NJ,MIDDLESEX,34023,318379
6126,3963,2000,KENTUCKY,KY,BOYLE,21021,10326
18331,11374,2004,ALABAMA,AL,TALLADEGA,1121,29898
3911,2469,2012,IOWA,IA,SHELBY,19165,6483
5602,2600,2012,KANSAS,KS,FORD,20057,8362
7212,4300,2016,OREGON,OR,CURRY,41015,12611
1490,2864,2020,TEXAS,TX,ZAVALA,48507,4379
3917,2567,2012,KANSAS,KS,ATCHISON,20005,6674
14791,14692,2016,WISCONSIN,WI,SAUK,55111,31318
14879,12017,2000,NEW YORK,NY,MADISON,36053,28366
5055,2319,2004,MICHIGAN,MI,MISSAUKEE,26113,7421
21539,53901,2012,NORTH CAROLINA,NC,ORANGE,37135,76757
4346,512,2016,WEST VIRGINIA,WV,GRANT,54023,4956
31198,14487,2020,ARKANSAS,AR,SEBASTIAN,5131,47140
1250,555,2000,MISSOURI,MO,MERCER,29129,1842
6582,5117,2000,INDIANA,IN,JEFFERSON,18077,11931
231054,420958,2008,MINNESOTA,MN,HENNEPIN,27053,663780
17116,4665,2016,NORTH CAROLINA,NC,STOKES,37169,22550
1720,1105,2000,GEORGIA,GA,IRWIN,13155,2852
14232,6447,2000,MISSOURI,MO,NEWTON,29145,21162
8271,4591,2000,KANSAS,KS,HARVEY,20079,13684
12037,7361,2008,WASHINGTON,WA,FRANKLIN,53021,19696
3603,6033,2012,WISCONSIN,WI,BAYFIELD,55007,9788
6925,2559,2012,OKLAHOMA,OK,GARVIN,40049,9484
404,481,2020,SOUTH DAKOTA,SD,ZIEBACH,46137,906
7842,4529,2000,OHIO,OH,MORROW,39117,12839
260,758,2016,NORTH DAKOTA,ND,SIOUX,38085,1232
3600,1458,2016,MISSOURI,MO,MISSISSIPPI,29133,5169
3574,3004,2000,VIRGINIA,VA,GILES,51071,6820
3666,10987,2004,NEW MEXICO,NM,TAOS,35055,14835
68431,130897,2012,INDIANA,IN,LAKE,18089,201758
3841,4801,2020,WISCONSIN,WI,ASHLAND,55003,8757
17909,10647,2012,ILLINOIS,IL,WILLIAMSON,17199,29143
1788,868,2012,COLORADO,CO,CUSTER,8027,2715
9936,2881,2016,ARKANSAS,AR,INDEPENDENCE,5063,13614
4113,4649,2008,IOWA,IA,DELAWARE,19055,8901
6553,7590,2020,NEW MEXICO,NM,GRANT,35017,14435
12426,7995,2020,VIRGINIA,VA,ORANGE,51137,20754
11241,5278,2020,COLORADO,CO,TELLER,8119,16939
14574,7158,2000,VIRGINIA,VA,FREDERICK,51069,22392
8099,2651,2012,MISSOURI,MO,MILLER,29131,11019
6804,5828,2008,INDIANA,IN,POSEY,18129,12771
29474,15790,2020,NEW YORK,NY,STEUBEN,36101,46516
5450,3833,2012,LOUISIANA,LA,CONCORDIA,22029,9380
21087,17433,2000,ALABAMA,AL,ETOWAH,1055,39348
1886,583,2000,OKLAHOMA,OK,ALFALFA,40003,2507
2427,1486,2000,MISSISSIPPI,MS,FRANKLIN,28037,3953
10062,3485,2012,NEBRASKA,NE,MADISON,31119,13885
6293,9227,2008,NORTH CAROLINA,NC,HOKE,37093,15627
13391,6764,2004,ARKANSAS,AR,CRAWFORD,5033,20401
184825,200630,2000,FLORIDA,FL,PINELLAS,12103,398472
5758,2580,2012,MISSOURI,MO,VERNON,29217,8521
10373,2160,2020,MISSISSIPPI,MS,UNION,28145,12683
7329,6570,2000,NEW HAMPSHIRE,NH,COOS,33007,14600
6504,6412,2000,VIRGINIA,VA,WISE,51195,13310
3697,3368,2020,VIRGINIA,VA,LANCASTER,51103,7152
9663,4731,2020,INDIANA,IN,JEFFERSON,18077,14697
260951,553320,2016,FLORIDA,FL,BROWARD,12011,831951
3488,2863,2008,IOWA,IA,SHELBY,19165,6453
8232,4678,2016,IOWA,IA,BENTON,19011,13844
3924,1729,2020,MISSISSIPPI,MS,CARROLL,28015,5701
12009,10703,2020,ILLINOIS,IL,KNOX,17095,23143
44479,42669,2012,CALIFORNIA,CA,BUTTE,6007,90752
21315,51680,2004,MASSACHUSETTS,MA,HAMPSHIRE,25015,74422
12085,4634,2016,TEXAS,TX,MEDINA,48325,17246
31795,8966,2004,TEXAS,TX,PARKER,48367,40957
4849,2656,2016,ARKANSAS,AR,CONWAY,5029,7927
6441,2884,2004,NEBRASKA,NE,SAUNDERS,31155,9489
723,74,2016,NEVADA,NV,EUREKA,32011,854
12205,1463,2020,ALABAMA,AL,MARION,1093,13807
1347,1118,2016,ARKANSAS,AR,WOODRUFF,5147,2571
60032,84469,2020,NORTH CAROLINA,NC,CUMBERLAND,37051,147150
7430,5443,2004,ARKANSAS,AR,INDEPENDENCE,5063,13011
3005,1658,2000,NORTH DAKOTA,ND,RAMSEY,38071,4977
3022,1267,2012,TENNESSEE,TN,BLEDSOE,47007,4359
7142,3638,2000,VIRGINIA,VA,CARROLL,51035,11001
2102,2787,2004,TENNESSEE,TN,GRUNDY,47061,4923
20629,23218,2020,VIRGINIA,VA,MONTGOMERY,51121,45037
14825,7404,2016,OHIO,OH,SENECA,39147,23987
3073,1002,2012,SOUTH DAKOTA,SD,BUTTE,46019,4208
6099,3480,2000,GEORGIA,GA,WARE,13299,9628
11938,3050,2004,NEVADA,NV,ELKO,32007,15309
5316,4598,2012,WASHINGTON,WA,KLICKITAT,53039,10274
24888,11528,2016,PENNSYLVANIA,PA,INDIANA,42063,37770
18439,8646,2000,WYOMING,WY,NATRONA,56025,28388
6293,1869,2008,TEXAS,TX,LAVACA,48285,8223
1849,534,2000,NEBRASKA,NE,FURNAS,31065,2431
4684,1624,2012,TENNESSEE,TN,CHESTER,47023,6410
3507,2669,2008,GEORGIA,GA,BROOKS,13027,6201
9067,11184,2020,WASHINGTON,WA,WHITMAN,53075,21126
3265,6302,2008,OREGON,OR,HOOD RIVER,41027,9830
1963,2673,2008,WISCONSIN,WI,FOREST,55041,4683
94758,97379,2016,NEVADA,NV,WASHOE,32031,209909
34859,28918,2008,NORTH CAROLINA,NC,ALAMANCE,37001,64353
3700,3364,2008,IOWA,IA,BUTLER,19023,7166
4367,4716,2016,TEXAS,TX,KLEBERG,48273,9512
2646,2785,2004,IOWA,IA,MITCHELL,19131,5480
715,84,2016,TEXAS,TX,THROCKMORTON,48447,808
1492,8274,2008,TEXAS,TX,STARR,48427,9792
12054,8959,2012,WEST VIRGINIA,WV,MARION,54049,21542
3145,1351,2020,KENTUCKY,KY,HANCOCK,21091,4587
3419,743,2020,NEBRASKA,NE,MERRICK,31121,4257
4809,6669,2016,WISCONSIN,WI,IOWA,55049,12260
3885,3192,2020,WASHINGTON,WA,SKAMANIA,53059,7312
6832,3725,2012,TENNESSEE,TN,MARSHALL,47117,10741
150783,158231,2004,WASHINGTON,WA,PIERCE,53053,313331
6308,2995,2004,CALIFORNIA,CA,GLENN,6021,9435
1241,477,2016,MONTANA,MT,SHERIDAN,30091,1835
3001,1990,2000,KANSAS,KS,JACKSON,20085,5250
8618,3551,2004,MISSOURI,MO,PULASKI,29169,12221
787,221,2012,TEXAS,TX,SCHLEICHER,48413,1017
28532,20271,2020,ILLINOIS,IL,KANKAKEE,17091,49902
6287,1444,2016,GEORGIA,GA,RABUN,13241,7992
3872,1669,2020,TEXAS,TX,MORRIS,48343,5587
14142,6569,2020,ILLINOIS,IL,MONROE,17133,21148
3992,4014,2012,WISCONSIN,WI,MARQUETTE,55077,8105
6115,1641,2020,ILLINOIS,IL,WASHINGTON,17189,7902
22973,17412,2008,OREGON,OR,JOSEPHINE,41033,42049
1437,276,2020,NEBRASKA,NE,FRANKLIN,31061,1724
1324,5819,2016,VIRGINIA,VA,FALLS CHURCH,51610,7757
90747,43796,2012,INDIANA,IN,HAMILTON,18057,136863
9659,5997,2004,GEORGIA,GA,THOMAS,13275,15705
17337,8588,2000,NORTH CAROLINA,NC,CALDWELL,37027,26115
13418,7342,2012,FLORIDA,FL,JACKSON,12063,20941
1083,687,2008,TEXAS,TX,FISHER,48151,1784
5426,4947,2000,MISSOURI,MO,DUNKLIN,29069,10525
69776,61271,2004,VIRGINIA,VA,PRINCE WILLIAM,51153,132063
16440,14896,2000,WEST VIRGINIA,WV,CABELL,54011,32216
4247,1355,2004,COLORADO,CO,MOFFAT,8081,5725
25585,21882,2008,OHIO,OH,COLUMBIANA,39029,48480
4863,4079,2012,MISSISSIPPI,MS,LEAKE,28079,8983
1221,1423,2008,ILLINOIS,IL,CALHOUN,17013,2699
122488,106869,2020,CALIFORNIA,CA,PLACER,6061,235084
3534,1598,2008,ARKANSAS,AR,STONE,5137,5324
46731,23932,2020,PENNSYLVANIA,PA,LEBANON,42075,71652
95922,514842,2016,CALIFORNIA,CA,ALAMEDA,6001,654266
1344,488,2012,OKLAHOMA,OK,GREER,40055,1832
2035,1971,2016,GEORGIA,GA,TWIGGS,13289,4059
13651,8197,2008,NEW MEXICO,NM,CHAVES,35005,22112
2998,4961,2012,NEW MEXICO,NM,CIBOLA,35006,8243
41208,21011,2000,TEXAS,TX,BELL,48027,63291
133033,160635,2000,MARYLAND,MD,BALTIMORE,24005,304084
34174,40588,2020,NEW MEXICO,NM,SANDOVAL,35043,76562
10962,5482,2016,IOWA,IA,MARION,19125,17816
3987,3000,2004,SOUTH DAKOTA,SD,UNION,46127,7048
1722,1494,2008,NORTH DAKOTA,ND,PEMBINA,38067,3307
3619,2370,2012,VIRGINIA,VA,MIDDLESEX,51119,6080
2646,1496,2000,KENTUCKY,KY,TODD,21219,4187
22102,14901,2008,NORTH CAROLINA,NC,BURKE,37023,37443
44811,20897,2020,KENTUCKY,KY,BOONE,21015,66953
8163,1726,2016,TEXAS,TX,BANDERA,48019,10218
1225,191,2016,TEXAS,TX,DONLEY,48129,1465
29203,13166,2008,TEXAS,TX,GREGG,48183,42610
7523,1072,2020,TEXAS,TX,LEON,48289,8674
15830,7073,2000,WASHINGTON,WA,GRANT,53025,23795
4888,2068,2016,ILLINOIS,IL,BOND,17005,7530
15936,11667,2016,NEW YORK,NY,MADISON,36053,30064
46462,28265,2020,MISSISSIPPI,MS,DESOTO,28033,76124
2279,1639,2000,GEORGIA,GA,COOK,13075,3944
1082,273,2016,KANSAS,KS,WOODSON,20207,1443
92048,35552,2004,MICHIGAN,MI,OTTAWA,26139,128643
7170,2905,2004,KENTUCKY,KY,GRAYSON,21085,10143
8164,8134,2012,ILLINOIS,IL,BUREAU,17011,16631
54224,19841,2012,UTAH,UT,WEBER,49057,75912
8814,3321,2012,TENNESSEE,TN,OBION,47131,12297
6083,3194,2004,ILLINOIS,IL,CRAWFORD,17033,9332
3923,1608,2020,MONTANA,MT,BEAVERHEAD,30001,5661
6001,1618,2016,MISSOURI,MO,BATES,29013,8023
11128,7129,2004,ARKANSAS,AR,BAXTER,5005,18530
6862,7084,2008,MINNESOTA,MN,PINE,27115,14383
18997,10000,2008,KENTUCKY,KY,OLDHAM,21185,29316
746,303,2016,TEXAS,TX,EDWARDS,48137,1073
8242,4116,2012,NORTH CAROLINA,NC,ASHE,37009,12610
4702,5683,2004,TENNESSEE,TN,HARDEMAN,47069,10462
6815,5484,2000,MICHIGAN,MI,CHEBOYGAN,26031,12617
2832,5977,2012,SOUTH CAROLINA,SC,LEE,45061,8907
5741,3482,2000,VIRGINIA,VA,HARRISONBURG,51660,9958
6566,9021,2008,MISSISSIPPI,MS,ADAMS,28001,15696
4581,3793,2012,MINNESOTA,MN,NOBLES,27105,8520
29638,28431,2008,TEXAS,TX,HAYS,48209,59052
370,75,2020,NEBRASKA,NE,LOUP,31115,454
1654,858,2004,NORTH DAKOTA,ND,WELLS,38103,2561
12042,8919,2004,NEW YORK,NY,FULTON,36035,22215
4826,1753,2016,KANSAS,KS,OSAGE,20139,7046
35242,39453,2012,OHIO,OH,PORTAGE,39133,76239
3724,2477,2004,VIRGINIA,VA,LANCASTER,51103,6230
8459,2804,2012,TENNESSEE,TN,COCKE,47029,11454
6263,7935,2000,NORTH CAROLINA,NC,RICHMOND,37153,14269
2947,1754,2000,VIRGINIA,VA,AMELIA,51007,4788
36394,30899,2004,WISCONSIN,WI,MARATHON,55073,68059
4152,3786,2012,ALABAMA,AL,CHOCTAW,1023,7968
7062,2733,2016,MINNESOTA,MN,MARTIN,27091,10531
6548,2756,2016,MISSISSIPPI,MS,NEWTON,28101,9438
8124,6333,2004,MICHIGAN,MI,MASON,26105,14611
83649,112337,2016,NEW YORK,NY,ONONDAGA,36067,208440
187367,204712,2020,PENNSYLVANIA,PA,BUCKS,42017,396234
9657,3347,2020,KENTUCKY,KY,ANDERSON,21005,13240
26099,49975,2012,TEXAS,TX,CAMERON,48061,76895
2816,10397,2016,TEXAS,TX,MAVERICK,48323,13588
3598,2671,2012,MISSOURI,MO,PEMISCOT,29155,6335
64170,25031,2020,GEORGIA,GA,HALL,13139,90523
6638,3309,2016,IOWA,IA,CARROLL,19027,10544
2561,532,2020,NEBRASKA,NE,STANTON,31167,3161
6931,17204,2020,WASHINGTON,WA,JEFFERSON,53031,24792
167428,224661,2016,ARIZONA,AZ,PIMA,4019,421640
4801,4192,2004,KENTUCKY,KY,LETCHER,21133,9065
6929,2599,2008,KANSAS,KS,POTTAWATOMIE,20149,9837
88323,67691,2008,TEXAS,TX,WILLIAMSON,48491,158403
1139,398,2016,SOUTH DAKOTA,SD,CLARK,46025,1657
4857,2014,2000,GEORGIA,GA,WHITE,13311,7043
1748,356,2004,KANSAS,KS,MEADE,20119,2121
21000,27379,2020,SOUTH CAROLINA,SC,SUMTER,45085,48920
1414,526,2016,TEXAS,TX,CASTRO,48069,1997
1486,216,2016,MISSOURI,MO,MERCER,29129,1745
24240,15080,2012,KENTUCKY,KY,CAMPBELL,21037,40177
47204,60246,2012,GEORGIA,GA,CHATHAM,13051,108628
6129,2061,2004,VIRGINIA,VA,COLONIAL HEIGHTS,51570,8231
1655,905,2012,SOUTH DAKOTA,SD,MCCOOK,46087,2613
18892,4862,2016,TEXAS,TX,LIBERTY,48291,24267
10804,6288,2000,ARKANSAS,AR,CRAWFORD,5033,17625
4626,2051,2000,ALASKA,AK,DISTRICT 12,2012,7601
41817,16562,2004,PENNSYLVANIA,PA,FRANKLIN,42055,58569
8448,6139,2004,ARKANSAS,AR,MILLER,5091,14678
6677,831,2020,KENTUCKY,KY,CLAY,21051,7590
6293,9061,2012,MISSISSIPPI,MS,ADAMS,28001,15447
9782,7949,2012,WASHINGTON,WA,KITTITAS,53037,18171
9210,9579,2016,ALABAMA,AL,RUSSELL,1113,19256
1752,2260,2020,ARKANSAS,AR,CHICOT,5017,4103
23675,11215,2016,INDIANA,IN,HOWARD,18067,36843
4025,5948,2004,TEXAS,TX,MAVERICK,48323,10034
10800,6935,2012,PENNSYLVANIA,PA,SUSQUEHANNA,42115,18044
4142,1947,2004,CALIFORNIA,CA,COLUSA,6011,6166
2598,2528,2000,MINNESOTA,MN,YELLOW MEDICINE,27173,5515
906,1791,2020,VIRGINIA,VA,LEXINGTON CITY,51678,2764
3057,9725,2020,WASHINGTON,WA,SAN JUAN,53055,13197
3185,2789,2004,VIRGINIA,VA,BUCKINGHAM,51029,6027
30866,17655,2008,FLORIDA,FL,SUMTER,12119,48868
13122,6296,2004,MISSOURI,MO,CAMDEN,29029,19519
5223,4376,2000,MINNESOTA,MN,MILLE LACS,27095,10253
47729,25719,2008,WISCONSIN,WI,WASHINGTON,55131,74411
1203,251,2000,TEXAS,TX,HEMPHILL,48211,1474
32566,37622,2008,NORTH DAKOTA,ND,CASS,38017,71419
22127,8613,2004,TENNESSEE,TN,SEVIER,47155,30944
8876,5900,2012,VIRGINIA,VA,AMHERST,51009,14970
2575,821,2020,NORTH DAKOTA,ND,BOTTINEAU,38009,3471
5441,1054,2016,TENNESSEE,TN,MORGAN,47129,6705
3479,1012,2020,ARKANSAS,AR,PERRY,5105,4627
